A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,accuracy,feedback1,feedback2
3.0,5.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,junk,hundred,one,one
0.02201,0.005321,0.004402,0.001249,0.004124,0.001445,0.004599,0.001436,0.03789,0.01695,0.009635,0.002548,0.007385,0.002012,0.009285,0.003145,junk,hundred,one,one
2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,junk,hundred,one,one
3.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,junk,hundred,one,one
1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,junk,hundred,one,one
0.02119,0.005022,0.003856,0.001018,0.004044,0.001339,0.003978,0.001201,0.03707,0.01683,0.008862,0.00238,0.007283,0.001984,0.008814,0.002961,junk,hundred,one,one
9.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,junk,hundred,one,one
2.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,junk,hundred,one,one
0.01789,0.00478,0.003736,9.966E-4,0.003486,0.001256,0.003918,0.001157,0.03648,0.01676,0.008624,0.00237,0.006974,0.001923,0.008543,0.002971,junk,hundred,one,one
10.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,junk,hundred,one,one
8.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,junk,hundred,one,one
10.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,junk,hundred,one,one
7.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,junk,hundred,one,one
0.01994,0.004691,0.003709,0.00103,0.003679,0.001249,0.003871,0.001223,0.03581,0.01664,0.008436,0.002237,0.006345,0.001823,0.008176,0.002834,junk,hundred,one,one
10.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,junk,hundred,one,one
7.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,junk,hundred,one,one
0.01873,0.004806,0.003612,9.373E-4,0.003603,0.001293,0.003732,0.00111,0.03578,0.01662,0.008151,0.002251,0.006719,0.001876,0.008136,0.002844,junk,hundred,one,one
6.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
10.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,junk,hundred,one,one
6.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,junk,hundred,one,one
0.01891,0.004658,0.003848,0.001048,0.003525,0.001239,0.004013,0.001222,0.03506,0.01657,0.008343,0.002247,0.006105,0.001772,0.008005,0.002837,junk,hundred,one,one
5.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
7.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,junk,hundred,one,one
5.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,junk,hundred,one,one
0.0194,0.004727,0.003516,9.507E-4,0.0037,0.001269,0.00368,0.001129,0.03532,0.01649,0.0082,0.002189,0.006624,0.001845,0.008161,0.002804,junk,hundred,one,one
7.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,junk,hundred,one,one
5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
7.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,junk,hundred,one,one
3.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,junk,hundred,one,one
0.01821,0.004739,0.003781,9.793E-4,0.003499,0.001267,0.003933,0.001142,0.03568,0.01657,0.008464,0.00233,0.006824,0.001881,0.008409,0.002917,junk,hundred,one,one
9.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,junk,hundred,one,one
9.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,junk,hundred,one,one
0.01902,0.004529,0.003581,9.862E-4,0.003539,0.001194,0.003747,0.001172,0.03493,0.01657,0.008403,0.00224,0.006259,0.001824,0.008171,0.002828,junk,hundred,one,one
3.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,junk,hundred,one,one
7.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,junk,hundred,one,one
10.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
6.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,junk,hundred,one,one
0.01796,0.004733,0.003457,8.867E-4,0.003515,0.00125,0.003621,0.001056,0.03544,0.01656,0.008124,0.002263,0.006875,0.001907,0.008194,0.002858,junk,hundred,one,one
1.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,junk,hundred,one,one
4.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
0.01826,0.004568,0.003745,0.001021,0.003438,0.001205,0.003903,0.0012,0.03492,0.01656,0.008289,0.002301,0.006215,0.001826,0.00806,0.002866,junk,hundred,one,one
8.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,junk,hundred,one,one
2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,junk,hundred,one,one
7.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,junk,hundred,one,one
6.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
0.01915,0.004741,0.003481,9.442E-4,0.003678,0.001246,0.00364,0.001125,0.03489,0.01655,0.00805,0.002185,0.006513,0.001847,0.008029,0.002782,junk,hundred,one,one
8.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,junk,hundred,one,one
3.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,junk,hundred,one,one
5.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,junk,hundred,one,one
0.01794,0.004752,0.00373,9.622E-4,0.003468,0.001252,0.003864,0.00113,0.03521,0.01657,0.008177,0.002283,0.006583,0.001843,0.008121,0.002873,junk,hundred,one,one
4.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,junk,hundred,one,one
3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,junk,hundred,one,one
0.01917,0.004586,0.003633,0.001014,0.003574,0.001213,0.003805,0.00119,0.03493,0.01661,0.008285,0.002209,0.00624,0.001809,0.008087,0.002813,junk,hundred,one,one
10.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,junk,hundred,one,one
1.0,5.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,junk,hundred,one,one
10.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,junk,hundred,one,one
0.0185,0.004856,0.003553,9.133E-4,0.00358,0.001277,0.003667,0.001097,0.03546,0.01661,0.008114,0.002242,0.006677,0.001878,0.008064,0.002842,junk,hundred,one,one
1.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,junk,hundred,one,one
7.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,junk,hundred,one,one
3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,junk,hundred,one,one
9.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,junk,hundred,one,one
0.0183,0.004645,0.003772,0.001017,0.00342,0.001217,0.00394,0.001193,0.03481,0.01659,0.008265,0.002259,0.005961,0.001762,0.007886,0.002847,junk,hundred,one,one
8.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,junk,hundred,one,one
2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
0.01894,0.00462,0.003451,9.242E-4,0.003623,0.001234,0.003568,0.001109,0.03505,0.01659,0.008029,0.002184,0.006547,0.001849,0.008084,0.002769,junk,hundred,one,one
5.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,junk,hundred,one,one
5.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,junk,hundred,one,one
3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
0.01809,0.004855,0.003739,9.818E-4,0.003505,0.001269,0.003892,0.001138,0.0359,0.01669,0.008422,0.002331,0.006719,0.001892,0.008347,0.002914,junk,hundred,one,one
10.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
5.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,junk,hundred,one,one
2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
0.0192,0.004673,0.003668,0.001011,0.003563,0.001214,0.003805,0.001203,0.03558,0.01668,0.008483,0.002267,0.006208,0.001816,0.008132,0.002867,junk,hundred,one,one
1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,junk,hundred,one,one
5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,junk,hundred,one,one
10.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,junk,hundred,one,one
10.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,junk,hundred,one,one
0.01889,0.004987,0.003602,9.502E-4,0.003703,0.001301,0.003736,0.001118,0.03659,0.01671,0.008375,0.002311,0.007037,0.001944,0.008467,0.002896,junk,hundred,one,one
10.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,junk,hundred,one,one
0.01883,0.004847,0.003883,0.001067,0.003543,0.001263,0.004053,0.001233,0.0365,0.01678,0.008741,0.002368,0.006546,0.001862,0.008406,0.002956,junk,hundred,one,one
7.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,junk,hundred,one,one
9.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,junk,hundred,one,one
5.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,junk,hundred,one,one
7.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,junk,hundred,one,one
0.0198,0.004849,0.003576,9.795E-4,0.00371,0.001273,0.003699,0.001171,0.03619,0.01666,0.008368,0.002218,0.006447,0.001844,0.008141,0.002832,junk,hundred,one,one
2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,junk,hundred,one,one
7.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,junk,hundred,one,one
0.01864,0.004891,0.003791,9.849E-4,0.00357,0.001286,0.003915,0.001144,0.03656,0.01669,0.008414,0.002341,0.006703,0.001905,0.008309,0.002934,junk,hundred,one,one
7.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
6.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
4.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,junk,hundred,one,one
7.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,junk,hundred,one,one
0.01918,0.004677,0.003684,0.001027,0.00356,0.001211,0.003823,0.001215,0.03625,0.01669,0.008566,0.002279,0.006291,0.001826,0.008269,0.002872,junk,hundred,one,one
9.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,junk,hundred,one,one
10.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,junk,hundred,one,one
0.01923,0.004943,0.003585,9.514E-4,0.003686,0.001305,0.003709,0.001118,0.03722,0.01664,0.00855,0.002306,0.006985,0.001921,0.008471,0.00291,junk,hundred,one,one
1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,junk,hundred,one,one
1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,junk,hundred,one,one
8.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,junk,hundred,one,one
5.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,junk,hundred,one,one
0.01938,0.004948,0.003992,0.001101,0.003611,0.001319,0.00412,0.001288,0.03704,0.01663,0.008945,0.002374,0.006547,0.00185,0.008521,0.002978,junk,hundred,one,one
3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,junk,hundred,one,one
3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,junk,hundred,one,one
0.02317,0.005416,0.004198,0.00119,0.004317,0.001497,0.004328,0.001399,0.03808,0.01668,0.00935,0.002383,0.007209,0.001948,0.008997,0.003023,junk,hundred,one,one
7.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
10.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,junk,hundred,one,one
5.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,junk,hundred,one,one
8.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
0.02303,0.00565,0.004584,0.001227,0.004368,0.00156,0.004686,0.001415,0.03908,0.01675,0.009671,0.002546,0.00772,0.002051,0.009402,0.003175,junk,hundred,one,one
2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,junk,hundred,one,one
6.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,junk,hundred,one,one
10.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,junk,hundred,one,one
0.02405,0.005559,0.004601,0.001311,0.004388,0.001533,0.004721,0.00153,0.03873,0.01674,0.009783,0.002503,0.007024,0.00193,0.00916,0.003122,junk,hundred,one,one
6.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
5.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,junk,hundred,one,one
7.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,junk,hundred,one,one
0.02494,0.005881,0.004621,0.00127,0.004724,0.00165,0.004724,0.00147,0.03942,0.01673,0.009782,0.002536,0.007971,0.002079,0.009546,0.003176,junk,hundred,one,one
5.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
3.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,junk,hundred,one,one
5.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,junk,hundred,one,one
0.02367,0.005658,0.004777,0.00133,0.004391,0.001563,0.004887,0.001524,0.03909,0.01673,0.00988,0.002571,0.007484,0.002018,0.009457,0.003194,junk,hundred,one,one
10.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
8.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
0.02479,0.005692,0.004495,0.001273,0.004591,0.001566,0.004613,0.001479,0.03906,0.01673,0.009765,0.002493,0.007443,0.002006,0.009305,0.003133,junk,hundred,one,one
6.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,junk,hundred,one,one
10.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
0.02047,0.005178,0.004094,0.001067,0.003844,0.001394,0.004156,0.00124,0.03816,0.01663,0.009213,0.002469,0.007128,0.001963,0.008847,0.003083,junk,hundred,one,one
3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,junk,hundred,one,one
4.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,junk,hundred,one,one
9.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,junk,hundred,one,one
0.01657,0.003737,0.00326,7.569E-4,0.003024,8.871E-4,0.003321,8.833E-4,0.03392,0.0163,0.007383,0.002099,0.005106,0.001678,0.006989,0.002688,junk,hundred,one,one
7.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,junk,hundred,one,one
1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,junk,hundred,one,one
6.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,junk,hundred,one,one
0.01696,0.005051,0.003209,9.767E-4,0.003399,0.001345,0.003411,0.001182,0.03237,0.01593,0.006111,0.001794,0.005185,0.001603,0.0064,0.002387,junk,hundred,one,one
6.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,junk,hundred,one,one
5.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,junk,hundred,one,one
9.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,junk,hundred,one,one
0.01388,0.00387,0.002891,7.494E-4,0.002627,9.776E-4,0.002981,9.104E-4,0.03341,0.01594,0.006965,0.001932,0.005355,0.001614,0.007022,0.002538,junk,hundred,one,one
2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,junk,hundred,one,one
4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,junk,hundred,one,one
0.02579,0.005733,0.004702,0.001346,0.004823,0.001636,0.004842,0.001559,0.03804,0.01656,0.009177,0.002408,0.007283,0.002004,0.009058,0.003034,junk,hundred,one,one
7.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,junk,hundred,one,one
10.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,junk,hundred,one,one
7.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,junk,hundred,one,one
8.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,junk,hundred,one,one
0.02631,0.006052,0.005152,0.001396,0.004977,0.001752,0.005254,0.001589,0.03858,0.01662,0.009353,0.002538,0.007628,0.002071,0.009252,0.003144,junk,hundred,one,one
10.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,junk,hundred,one,one
2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,junk,hundred,one,one
0.02575,0.005692,0.00496,0.001425,0.004727,0.001637,0.005086,0.001646,0.0378,0.01655,0.009391,0.002455,0.007012,0.001956,0.009047,0.003073,junk,hundred,one,one
4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,junk,hundred,one,one
5.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
5.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,junk,hundred,one,one
3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
0.02442,0.005503,0.004482,0.001203,0.004635,0.001555,0.004586,0.001379,0.03818,0.01659,0.009146,0.002456,0.007548,0.002085,0.009086,0.003083,junk,hundred,one,one
1.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,junk,hundred,one,one
3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,junk,hundred,one,one
0.01678,0.00433,0.003553,9.233E-4,0.003199,0.00113,0.003662,0.001076,0.03626,0.01644,0.008517,0.00236,0.006527,0.00189,0.008332,0.002951,junk,hundred,one,one
4.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,junk,hundred,one,one
6.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,junk,hundred,one,one
2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,junk,hundred,one,one
0.01609,0.004394,0.003275,8.269E-4,0.003121,0.001144,0.003368,9.787E-4,0.03622,0.0164,0.008414,0.002335,0.006687,0.001921,0.008254,0.002946,junk,hundred,one,one
4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,junk,hundred,one,one
0.0169,0.004129,0.003109,8.484E-4,0.003259,0.001073,0.003258,0.001005,0.03617,0.01642,0.008442,0.002275,0.006779,0.001932,0.008474,0.002868,junk,hundred,one,one
6.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,junk,hundred,one,one
4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,junk,hundred,one,one
7.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,junk,hundred,one,one
4.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,junk,hundred,one,one
